Date	Temperatur Sensor 1 [ °C]	Temperatur Sensor 2 [ °C]	Temperatur Sensor 3 [ °C]	Temperatur Sensor 4 [ °C]	Drehzahl Pumpe 1 [ %]	Drehzahl Pumpe 2 [ %]	Relaismaske	Fehlermaske	Systemzeit	Schema	Option Kollektor Max.	Option Kollektor Min.	Option Kollektor Frost	Option Röhrenkollektor	Option Rückkühlung	Option WMZ	Betriebsstunden Relais 1	Betriebsstunden Relais 2	Wärmemenge [ Wh]	Version	
19.5.2011 11:26:23	51,3	42,9	45,8	40,0	30	100	3	0	11:29	3	0	0	0	0	0	1	788	83	1496952	1,00	
19.5.2011 11:27:24	54,0	42,9	45,8	41,1	40	100	3	0	11:30	3	0	0	0	0	0	1	788	83	1496979	1,00	
19.5.2011 11:28:26	54,3	42,9	45,8	41,9	40	100	3	0	11:31	3	0	0	0	0	0	1	788	83	1497006	1,00	
19.5.2011 11:29:27	54,1	42,9	45,8	42,4	40	100	3	0	11:32	3	0	0	0	0	0	1	788	83	1497044	1,00	
19.5.2011 11:30:29	53,4	42,9	45,8	42,7	40	100	3	0	11:33	3	0	0	0	0	0	1	788	83	1497068	1,00	
19.5.2011 11:31:29	53,4	42,9	45,8	43,9	40	100	3	0	11:34	3	0	0	0	0	0	1	788	83	1497100	1,00	
19.5.2011 11:32:32	54,4	43,0	45,7	44,5	40	100	3	0	11:35	3	0	0	0	0	0	1	788	83	1497120	1,00	
19.5.2011 11:33:32	55,0	43,0	45,8	44,5	50	100	3	0	11:36	3	0	0	0	0	0	1	788	83	1497152	1,00	
19.5.2011 11:34:34	55,1	43,1	45,7	44,6	50	100	3	0	11:37	3	0	0	0	0	0	1	788	83	1497186	1,00	
19.5.2011 11:35:35	54,8	43,1	45,8	45,1	50	100	3	0	11:38	3	0	0	0	0	0	1	788	83	1497217	1,00	
19.5.2011 11:36:37	54,8	43,2	45,7	45,6	50	100	3	0	11:39	3	0	0	0	0	0	1	789	83	1497247	1,00	
19.5.2011 11:37:38	54,8	43,2	45,7	45,7	50	100	3	0	11:40	3	0	0	0	0	0	1	789	83	1497276	1,00	
19.5.2011 11:38:38	54,4	43,3	45,7	45,7	50	100	3	0	11:41	3	0	0	0	0	0	1	789	84	1497294	1,00	
19.5.2011 11:39:40	54,6	43,4	45,7	45,6	40	100	3	0	11:42	3	0	0	0	0	0	1	789	84	1497322	1,00	
19.5.2011 11:40:41	55,9	43,5	45,7	45,4	50	100	3	0	11:43	3	0	0	0	0	0	1	789	84	1497353	1,00	
19.5.2011 11:41:43	53,9	43,5	45,7	45,4	40	100	3	0	11:44	3	0	0	0	0	0	1	789	84	1497383	1,00	
19.5.2011 11:42:44	53,8	43,6	45,7	45,4	40	100	3	0	11:45	3	0	0	0	0	0	1	789	84	1497401	1,00	
19.5.2011 11:43:45	55,8	43,6	45,7	45,5	50	100	3	0	11:46	3	0	0	0	0	0	1	789	84	1497420	1,00	
19.5.2011 11:44:46	56,6	43,7	45,7	45,6	50	100	3	0	11:47	3	0	0	0	0	0	1	789	84	1497454	1,00	
19.5.2011 11:45:48	56,3	43,7	45,7	45,4	50	100	3	0	11:48	3	0	0	0	0	0	1	789	84	1497489	1,00	
19.5.2011 11:46:49	56,4	43,7	45,7	46,1	50	100	3	0	11:49	3	0	0	0	0	0	1	789	84	1497523	1,00	
19.5.2011 11:47:51	56,5	43,8	45,7	46,4	50	100	3	0	11:50	3	0	0	0	0	0	1	789	84	1497555	1,00	
19.5.2011 11:48:52	56,7	43,9	45,7	46,4	50	100	3	0	11:51	3	0	0	0	0	0	1	789	84	1497587	1,00	
19.5.2011 11:49:53	56,9	43,9	45,7	46,4	50	100	3	0	11:52	3	0	0	0	0	0	1	789	84	1497620	1,00	
19.5.2011 11:50:54	57,1	44,0	45,7	46,4	50	100	3	0	11:54	3	0	0	0	0	0	1	789	84	1497653	1,00	
19.5.2011 11:51:56	57,0	44,1	45,7	46,5	50	100	3	0	11:55	3	0	0	0	0	0	1	789	84	1497686	1,00	
19.5.2011 11:52:57	56,2	44,2	45,7	46,6	50	100	3	0	11:56	3	0	0	0	0	0	1	789	84	1497718	1,00	
19.5.2011 11:53:57	56,7	44,3	45,7	46,8	50	100	3	0	11:57	3	0	0	0	0	0	1	789	84	1497748	1,00	
19.5.2011 11:54:59	57,0	44,3	45,7	46,8	50	100	3	0	11:58	3	0	0	0	0	0	1	789	84	1497780	1,00	
19.5.2011 11:56:00	53,9	44,4	45,6	46,6	40	100	3	0	11:59	3	0	0	0	0	0	1	789	84	1497810	1,00	
19.5.2011 11:57:02	51,3	44,5	45,6	46,3	30	100	3	0	12:00	3	0	0	0	0	0	1	789	84	1497823	1,00	
19.5.2011 11:58:03	53,3	44,5	45,6	45,7	30	100	3	0	12:01	3	0	0	0	0	0	1	789	84	1497836	1,00	
19.5.2011 11:59:04	55,9	44,6	45,6	45,6	40	100	3	0	12:02	3	0	0	0	0	0	1	789	84	1497856	1,00	
19.5.2011 12:00:05	54,7	44,6	45,6	45,3	40	100	3	0	12:03	3	0	0	0	0	0	1	789	84	1497877	1,00	
19.5.2011 12:01:07	55,9	44,6	45,6	44,8	40	100	3	0	12:04	3	0	0	0	0	0	1	789	84	1497909	1,00	
19.5.2011 12:02:08	57,0	44,6	45,6	45,4	50	100	3	0	12:05	3	0	0	0	0	0	1	789	84	1497946	1,00	
19.5.2011 12:03:10	56,4	44,6	45,6	46,1	50	100	3	0	12:06	3	0	0	0	0	0	1	789	84	1497980	1,00	
19.5.2011 12:04:11	56,5	44,6	45,7	46,5	50	100	3	0	12:07	3	0	0	0	0	0	1	789	84	1498011	1,00	
19.5.2011 12:05:12	57,0	44,7	45,7	47,1	50	100	3	0	12:08	3	0	0	0	0	0	1	789	84	1498032	1,00	
19.5.2011 12:06:13	57,6	44,8	45,7	46,9	50	100	3	0	12:09	3	0	0	0	0	0	1	789	84	1498064	1,00	
19.5.2011 12:07:15	55,1	44,8	45,7	46,9	40	100	3	0	12:10	3	0	0	0	0	0	1	789	84	1498097	1,00	
19.5.2011 12:08:16	52,2	44,9	45,7	46,8	30	100	3	0	12:11	3	0	0	0	0	0	1	789	84	1498112	1,00	
19.5.2011 12:09:17	51,0	45,0	45,8	46,2	30	100	3	0	12:12	3	0	0	0	0	0	1	789	84	1498122	1,00	
19.5.2011 12:10:18	53,3	45,0	45,8	45,9	30	100	3	0	12:13	3	0	0	0	0	0	1	789	84	1498134	1,00	
19.5.2011 12:11:19	56,7	45,0	45,9	45,5	40	100	3	0	12:14	3	0	0	0	0	0	1	789	84	1498155	1,00	
19.5.2011 12:12:21	55,6	45,1	45,9	45,2	40	100	3	0	12:15	3	0	0	0	0	0	1	789	84	1498178	1,00	
19.5.2011 12:13:22	53,9	45,1	45,9	45,0	30	100	3	0	12:16	3	0	0	0	0	0	1	789	84	1498208	1,00	
19.5.2011 12:14:23	55,8	45,2	45,9	44,9	40	100	3	0	12:17	3	0	0	0	0	0	1	789	84	1498230	1,00	
19.5.2011 12:15:24	57,9	45,2	45,9	45,9	50	100	3	0	12:18	3	0	0	0	0	0	1	789	84	1498255	1,00	
19.5.2011 12:16:26	57,4	45,2	45,9	46,3	50	100	3	0	12:19	3	0	0	0	0	0	1	789	84	1498291	1,00	
19.5.2011 12:17:27	57,4	45,3	45,9	46,5	50	100	3	0	12:20	3	0	0	0	0	0	1	789	84	1498327	1,00	
19.5.2011 12:18:28	55,4	45,3	45,9	47,5	40	100	3	0	12:21	3	0	0	0	0	0	1	789	84	1498357	1,00	
19.5.2011 12:19:29	52,9	45,4	46,0	47,2	30	100	3	0	12:22	3	0	0	0	0	0	1	789	84	1498371	1,00	
19.5.2011 12:20:31	51,4	45,4	46,1	46,4	30	100	3	0	12:23	3	0	0	0	0	0	1	789	84	1498382	1,00	
19.5.2011 12:21:32	52,4	45,4	46,1	46,1	30	100	3	0	12:24	3	0	0	0	0	0	1	789	84	1498394	1,00	
19.5.2011 12:22:32	56,7	45,5	46,1	45,7	40	100	3	0	12:25	3	0	0	0	0	0	1	789	84	1498414	1,00	
19.5.2011 12:23:34	59,2	45,6	46,1	45,7	50	100	3	0	12:26	3	0	0	0	0	0	1	789	84	1498442	1,00	
19.5.2011 12:24:35	58,1	45,6	46,1	45,7	50	100	3	0	12:27	3	0	0	0	0	0	1	789	84	1498483	1,00	
19.5.2011 12:25:37	57,4	45,6	46,1	47,0	50	100	3	0	12:28	3	0	0	0	0	0	1	789	84	1498521	1,00	
19.5.2011 12:26:37	57,2	45,6	46,2	48,1	50	100	3	0	12:29	3	0	0	0	0	0	1	789	84	1498551	1,00	
19.5.2011 12:27:39	57,8	45,6	46,2	47,8	50	100	3	0	12:30	3	0	0	0	0	0	1	789	84	1498581	1,00	
19.5.2011 12:28:40	58,7	45,6	46,2	47,6	50	100	3	0	12:31	3	0	0	0	0	0	1	789	84	1498614	1,00	
19.5.2011 12:29:41	59,0	45,7	46,3	47,6	50	100	3	0	12:32	3	0	0	0	0	0	1	789	84	1498649	1,00	
19.5.2011 12:30:42	58,6	45,7	46,3	47,9	50	100	3	0	12:33	3	0	0	0	0	0	1	789	84	1498685	1,00	
19.5.2011 12:31:44	56,8	45,7	46,3	48,1	50	100	3	0	12:34	3	0	0	0	0	0	1	789	84	1498716	1,00	
19.5.2011 12:32:45	54,1	45,8	46,3	48,0	30	100	3	0	12:35	3	0	0	0	0	0	1	789	84	1498739	1,00	
19.5.2011 12:33:46	54,3	45,9	46,4	47,3	30	100	3	0	12:36	3	0	0	0	0	0	1	789	84	1498745	1,00	
19.5.2011 12:34:47	56,9	45,9	46,4	46,8	40	100	3	0	12:37	3	0	0	0	0	0	1	789	84	1498763	1,00	
19.5.2011 12:35:49	56,0	46,0	46,4	46,6	40	100	3	0	12:38	3	0	0	0	0	0	1	789	84	1498793	1,00	
19.5.2011 12:36:50	57,5	46,0	46,4	46,3	40	100	3	0	12:39	3	0	0	0	0	0	1	789	84	1498815	1,00	
19.5.2011 12:37:51	58,7	46,0	46,4	46,6	50	100	3	0	12:40	3	0	0	0	0	0	1	790	84	1498853	1,00	
19.5.2011 12:38:52	58,3	46,0	46,4	47,3	50	100	3	0	12:41	3	0	0	0	0	0	1	790	84	1498889	1,00	
19.5.2011 12:39:53	58,3	46,1	46,4	47,8	50	100	3	0	12:43	3	0	0	0	0	0	1	790	85	1498923	1,00	
19.5.2011 12:40:55	58,7	46,1	46,4	48,3	50	100	3	0	12:44	3	0	0	0	0	0	1	790	85	1498955	1,00	
19.5.2011 12:41:55	59,2	46,1	46,4	48,3	50	100	3	0	12:45	3	0	0	0	0	0	1	790	85	1498989	1,00	
19.5.2011 12:42:57	59,6	46,2	46,5	48,1	50	100	3	0	12:46	3	0	0	0	0	0	1	790	85	1499025	1,00	
19.5.2011 12:43:58	59,9	46,3	46,5	48,3	50	100	3	0	12:47	3	0	0	0	0	0	1	790	85	1499061	1,00	
19.5.2011 12:45:00	59,4	46,3	46,5	48,5	50	100	3	0	12:48	3	0	0	0	0	0	1	790	85	1499097	1,00	
19.5.2011 12:46:00	58,7	46,4	46,6	48,7	50	100	3	0	12:49	3	0	0	0	0	0	1	790	85	1499130	1,00	
19.5.2011 12:47:02	59,5	46,4	46,6	48,8	50	100	3	0	12:50	3	0	0	0	0	0	1	790	85	1499163	1,00	
19.5.2011 12:48:03	59,9	46,4	46,6	48,6	50	100	3	0	12:51	3	0	0	0	0	0	1	790	85	1499198	1,00	
19.5.2011 12:49:05	60,2	46,4	46,7	48,5	50	100	3	0	12:52	3	0	0	0	0	0	1	790	85	1499235	1,00	
19.5.2011 12:50:05	60,3	46,4	46,7	48,9	60	100	3	0	12:53	3	0	0	0	0	0	1	790	85	1499272	1,00	
19.5.2011 12:51:06	59,7	46,5	46,7	49,2	60	100	3	0	12:54	3	0	0	0	0	0	1	790	85	1499318	1,00	
19.5.2011 12:52:08	59,6	46,6	46,8	49,6	60	100	3	0	12:55	3	0	0	0	0	0	1	790	85	1499350	1,00	
19.5.2011 12:53:09	59,9	46,6	46,8	49,5	60	100	3	0	12:56	3	0	0	0	0	0	1	790	85	1499393	1,00	
19.5.2011 12:54:10	60,1	46,7	46,8	49,3	60	100	3	0	12:57	3	0	0	0	0	0	1	790	85	1499439	1,00	
19.5.2011 12:55:11	60,1	46,8	46,9	49,4	60	100	3	0	12:58	3	0	0	0	0	0	1	790	85	1499473	1,00	
19.5.2011 12:56:13	60,1	46,8	46,9	49,5	60	100	3	0	12:59	3	0	0	0	0	0	1	790	85	1499517	1,00	
19.5.2011 12:57:14	60,1	46,9	47,0	49,6	60	100	3	0	13:00	3	0	0	0	0	0	1	790	85	1499551	1,00	
19.5.2011 12:58:15	60,3	47,0	47,0	49,6	60	100	3	0	13:01	3	0	0	0	0	0	1	790	85	1499596	1,00	
19.5.2011 12:59:16	60,4	47,0	47,0	49,7	60	100	3	0	13:02	3	0	0	0	0	0	1	790	85	1499641	1,00	
19.5.2011 13:00:18	60,4	47,1	47,1	49,7	60	100	3	0	13:03	3	0	0	0	0	0	1	790	85	1499675	1,00	
19.5.2011 13:01:19	60,4	47,1	47,1	49,8	60	100	3	0	13:04	3	0	0	0	0	0	1	790	85	1499720	1,00	
19.5.2011 13:02:20	60,5	47,2	47,2	49,8	60	100	3	0	13:05	3	0	0	0	0	0	1	790	85	1499753	1,00	
19.5.2011 13:03:21	60,6	47,2	47,2	49,9	60	100	3	0	13:06	3	0	0	0	0	0	1	790	85	1499799	1,00	
19.5.2011 13:04:23	60,7	47,2	47,2	50,0	60	100	3	0	13:07	3	0	0	0	0	0	1	790	85	1499844	1,00	
19.5.2011 13:05:24	60,7	47,3	47,2	50,0	60	100	3	0	13:08	3	0	0	0	0	0	1	790	85	1499878	1,00	
19.5.2011 13:06:24	60,7	47,3	47,3	50,0	60	100	3	0	13:09	3	0	0	0	0	0	1	790	85	1499923	1,00	
19.5.2011 13:07:26	60,8	47,3	47,3	50,1	60	100	3	0	13:10	3	0	0	0	0	0	1	790	85	1499957	1,00	
19.5.2011 13:08:27	61,0	47,4	47,3	50,1	60	100	3	0	13:11	3	0	0	0	0	0	1	790	85	1500002	1,00	
19.5.2011 13:09:28	61,0	47,4	47,3	50,1	60	100	3	0	13:12	3	0	0	0	0	0	1	790	85	1500037	1,00	
19.5.2011 13:10:29	61,0	47,5	47,4	50,3	60	100	3	0	13:13	3	0	0	0	0	0	1	790	85	1500082	1,00	
19.5.2011 13:11:31	61,0	47,5	47,4	50,3	60	100	3	0	13:14	3	0	0	0	0	0	1	790	85	1500127	1,00	
19.5.2011 13:12:32	61,3	47,5	47,5	50,3	60	100	3	0	13:15	3	0	0	0	0	0	1	790	85	1500162	1,00	
19.5.2011 13:13:33	61,3	47,6	47,5	50,3	60	100	3	0	13:16	3	0	0	0	0	0	1	790	85	1500208	1,00	
19.5.2011 13:14:34	61,3	47,6	47,5	50,4	60	100	3	0	13:17	3	0	0	0	0	0	1	790	85	1500243	1,00	
19.5.2011 13:15:36	61,3	47,7	47,6	50,4	60	100	3	0	13:18	3	0	0	0	0	0	1	790	85	1500289	1,00	
19.5.2011 13:16:37	61,3	47,7	47,6	50,5	60	100	3	0	13:19	3	0	0	0	0	0	1	790	85	1500335	1,00	
19.5.2011 13:17:38	61,4	47,8	47,7	50,6	60	100	3	0	13:20	3	0	0	0	0	0	1	790	85	1500369	1,00	
19.5.2011 13:18:39	61,5	47,9	47,7	50,6	60	100	3	0	13:21	3	0	0	0	0	0	1	790	85	1500415	1,00	
19.5.2011 13:19:41	61,5	47,9	47,8	50,6	60	100	3	0	13:22	3	0	0	0	0	0	1	790	85	1500449	1,00	
19.5.2011 13:20:42	61,5	47,9	47,9	50,7	60	100	3	0	13:23	3	0	0	0	0	0	1	790	85	1500495	1,00	
19.5.2011 13:21:42	61,6	48,0	47,9	50,7	60	100	3	0	13:24	3	0	0	0	0	0	1	790	85	1500529	1,00	
19.5.2011 13:22:44	61,7	48,0	47,9	50,7	60	100	3	0	13:25	3	0	0	0	0	0	1	790	85	1500575	1,00	
19.5.2011 13:23:45	61,8	48,1	47,9	50,7	60	100	3	0	13:26	3	0	0	0	0	0	1	790	85	1500622	1,00	
19.5.2011 13:24:47	61,8	48,1	48,0	50,8	60	100	3	0	13:27	3	0	0	0	0	0	1	790	85	1500657	1,00	
19.5.2011 13:25:47	61,9	48,1	48,0	50,9	60	100	3	0	13:28	3	0	0	0	0	0	1	790	85	1500704	1,00	
19.5.2011 13:26:49	61,4	48,1	48,1	51,0	60	100	3	0	13:29	3	0	0	0	0	0	1	790	85	1500738	1,00	
19.5.2011 13:27:50	58,0	48,3	48,1	50,8	40	100	3	0	13:30	3	0	0	0	0	0	1	790	85	1500768	1,00	
19.5.2011 13:28:52	58,1	48,3	48,1	50,3	30	100	3	0	13:31	3	0	0	0	0	0	1	790	85	1500782	1,00	
19.5.2011 13:29:52	61,7	48,3	48,1	49,7	50	100	3	0	13:32	3	0	0	0	0	0	1	790	85	1500814	1,00	
19.5.2011 13:30:54	61,9	48,3	48,3	49,3	50	100	3	0	13:34	3	0	0	0	0	0	1	790	85	1500854	1,00	
19.5.2011 13:31:55	61,6	48,4	48,3	49,1	50	100	3	0	13:35	3	0	0	0	0	0	1	790	85	1500894	1,00	
19.5.2011 13:32:57	61,4	48,4	48,3	50,5	50	100	3	0	13:36	3	0	0	0	0	0	1	790	85	1500931	1,00	
19.5.2011 13:33:57	61,3	48,4	48,3	50,6	50	100	3	0	13:37	3	0	0	0	0	0	1	790	85	1500964	1,00	
19.5.2011 13:34:58	61,9	48,5	48,4	50,6	50	100	3	0	13:38	3	0	0	0	0	0	1	790	85	1500999	1,00	
19.5.2011 13:36:00	62,2	48,5	48,4	50,6	50	100	3	0	13:39	3	0	0	0	0	0	1	790	85	1501036	1,00	
19.5.2011 13:37:01	62,3	48,6	48,4	50,6	50	100	3	0	13:40	3	0	0	0	0	0	1	790	85	1501073	1,00	
19.5.2011 13:38:02	62,4	48,6	48,4	50,8	50	100	3	0	13:41	3	0	0	0	0	0	1	790	85	1501110	1,00	
19.5.2011 13:39:03	62,5	48,6	48,5	51,0	50	100	3	0	13:42	3	0	0	0	0	0	1	791	85	1501146	1,00	
19.5.2011 13:40:05	62,6	48,6	48,6	51,0	60	100	3	0	13:43	3	0	0	0	0	0	1	791	85	1501183	1,00	
19.5.2011 13:41:06	62,2	48,6	48,6	51,3	60	100	3	0	13:44	3	0	0	0	0	0	1	791	86	1501230	1,00	
19.5.2011 13:42:07	62,1	48,7	48,6	51,5	60	100	3	0	13:45	3	0	0	0	0	0	1	791	86	1501264	1,00	
19.5.2011 13:43:08	62,2	48,8	48,6	51,5	60	100	3	0	13:46	3	0	0	0	0	0	1	791	86	1501309	1,00	
19.5.2011 13:44:10	62,3	48,9	48,7	51,4	60	100	3	0	13:47	3	0	0	0	0	0	1	791	86	1501343	1,00	
19.5.2011 13:45:11	62,3	48,9	48,8	51,5	60	100	3	0	13:48	3	0	0	0	0	0	1	791	86	1501389	1,00	
19.5.2011 13:46:12	62,3	49,0	48,8	51,5	60	100	3	0	13:49	3	0	0	0	0	0	1	791	86	1501434	1,00	
19.5.2011 13:47:13	62,3	49,0	48,8	51,7	60	100	3	0	13:50	3	0	0	0	0	0	1	791	86	1501468	1,00	
19.5.2011 13:48:15	62,4	49,0	48,9	51,6	60	100	3	0	13:51	3	0	0	0	0	0	1	791	86	1501514	1,00	
19.5.2011 13:49:15	62,5	49,1	49,0	51,7	60	100	3	0	13:52	3	0	0	0	0	0	1	791	86	1501548	1,00	
19.5.2011 13:50:16	62,5	49,1	49,0	51,7	60	100	3	0	13:53	3	0	0	0	0	0	1	791	86	1501594	1,00	
19.5.2011 13:51:18	62,6	49,2	49,0	51,7	60	100	3	0	13:54	3	0	0	0	0	0	1	791	86	1501640	1,00	
19.5.2011 13:52:19	62,6	49,2	49,1	51,8	60	100	3	0	13:55	3	0	0	0	0	0	1	791	86	1501674	1,00	
19.5.2011 13:53:20	62,7	49,2	49,2	51,9	60	100	3	0	13:56	3	0	0	0	0	0	1	791	86	1501720	1,00	
19.5.2011 13:55:23	61,5	49,3	49,2	51,5	50	100	3	0	13:58	3	0	0	0	0	0	1	791	86	1501780	1,00	
19.5.2011 13:56:24	62,8	49,3	49,2	51,3	50	100	3	0	13:59	3	0	0	0	0	0	1	791	86	1501815	1,00	
19.5.2011 13:57:26	63,3	49,3	49,2	50,8	60	100	3	0	14:00	3	0	0	0	0	0	1	791	86	1501853	1,00	
19.5.2011 13:58:26	63,0	49,4	49,3	51,5	60	100	3	0	14:01	3	0	0	0	0	0	1	791	86	1501892	1,00	
19.5.2011 13:59:28	62,4	49,5	49,3	52,1	50	100	3	0	14:02	3	0	0	0	0	0	1	791	86	1501938	1,00	
19.5.2011 14:00:29	62,7	49,5	49,3	52,1	50	100	3	0	14:03	3	0	0	0	0	0	1	791	86	1501971	1,00	
19.5.2011 14:01:30	63,4	49,6	49,4	51,7	50	100	3	0	14:04	3	0	0	0	0	0	1	791	86	1502007	1,00	
19.5.2011 14:02:31	63,6	49,6	49,4	51,5	60	100	3	0	14:05	3	0	0	0	0	0	1	791	86	1502045	1,00	
19.5.2011 14:03:33	62,9	49,6	49,5	52,1	60	100	3	0	14:06	3	0	0	0	0	0	1	791	86	1502094	1,00	
19.5.2011 14:04:34	62,7	49,7	49,5	52,5	60	100	3	0	14:07	3	0	0	0	0	0	1	791	86	1502138	1,00	
19.5.2011 14:05:34	62,9	49,7	49,5	52,3	60	100	3	0	14:08	3	0	0	0	0	0	1	791	86	1502170	1,00	
19.5.2011 14:06:36	63,2	49,7	49,6	52,2	60	100	3	0	14:09	3	0	0	0	0	0	1	791	86	1502216	1,00	
19.5.2011 14:07:37	63,2	49,7	49,7	52,3	60	100	3	0	14:10	3	0	0	0	0	0	1	791	86	1502251	1,00	
19.5.2011 14:08:39	63,1	49,9	49,7	52,4	60	100	3	0	14:11	3	0	0	0	0	0	1	791	86	1502297	1,00	
19.5.2011 14:09:39	63,2	49,9	49,7	52,4	60	100	3	0	14:12	3	0	0	0	0	0	1	791	86	1502342	1,00	
19.5.2011 14:10:41	63,3	50,0	49,8	52,4	60	100	3	0	14:13	3	0	0	0	0	0	1	791	86	1502376	1,00	
19.5.2011 14:11:42	63,4	50,0	49,8	52,4	60	100	3	0	14:14	3	0	0	0	0	0	1	791	86	1502422	1,00	
19.5.2011 14:12:44	63,4	50,1	49,9	52,5	60	100	3	0	14:15	3	0	0	0	0	0	1	791	86	1502457	1,00	
19.5.2011 14:13:44	63,4	50,1	49,9	52,5	60	0	1	0	14:16	3	0	0	0	0	0	1	791	86	1502503	1,00	
19.5.2011 14:14:46	63,4	50,1	50,0	52,6	60	0	1	0	14:17	3	0	0	0	0	0	1	791	86	1502537	1,00	
19.5.2011 14:15:47	63,6	50,1	50,1	52,6	60	0	1	0	14:18	3	0	0	0	0	0	1	791	86	1502584	1,00	
19.5.2011 14:16:49	63,6	50,1	50,1	52,6	60	0	1	0	14:19	3	0	0	0	0	0	1	791	86	1502630	1,00	
19.5.2011 14:17:50	63,6	50,3	50,1	52,7	60	0	1	0	14:20	3	0	0	0	0	0	1	791	86	1502665	1,00	
19.5.2011 14:18:50	63,7	50,3	50,1	52,8	60	0	1	0	14:21	3	0	0	0	0	0	1	791	86	1502711	1,00	
19.5.2011 14:19:52	63,8	50,3	50,1	52,8	60	0	1	0	14:22	3	0	0	0	0	0	1	791	86	1502745	1,00	
19.5.2011 14:20:53	63,8	50,3	50,3	52,9	60	0	1	0	14:24	3	0	0	0	0	0	1	791	86	1502792	1,00	
19.5.2011 14:21:55	64,0	50,4	50,3	52,9	60	0	1	0	14:25	3	0	0	0	0	0	1	791	86	1502838	1,00	
19.5.2011 14:22:56	64,0	50,4	50,3	52,9	60	0	1	0	14:26	3	0	0	0	0	0	1	791	86	1502873	1,00	
19.5.2011 14:23:58	64,0	50,4	50,3	53,0	60	0	1	0	14:27	3	0	0	0	0	0	1	791	86	1502920	1,00	
19.5.2011 14:24:58	64,1	50,5	50,3	53,1	60	0	1	0	14:28	3	0	0	0	0	0	1	791	86	1502955	1,00	
19.5.2011 14:26:00	64,0	50,5	50,4	53,0	60	0	1	0	14:29	3	0	0	0	0	0	1	791	86	1503001	1,00	
19.5.2011 14:27:01	63,9	50,6	50,4	53,2	60	0	1	0	14:30	3	0	0	0	0	0	1	791	86	1503047	1,00	
19.5.2011 14:28:03	63,9	50,7	50,4	53,2	60	0	1	0	14:31	3	0	0	0	0	0	1	791	86	1503082	1,00	
19.5.2011 14:29:04	64,0	50,7	50,5	53,2	60	0	1	0	14:32	3	0	0	0	0	0	1	791	86	1503127	1,00	
19.5.2011 14:30:05	64,0	50,8	50,6	53,1	60	0	1	0	14:33	3	0	0	0	0	0	1	791	86	1503162	1,00	
19.5.2011 14:31:06	64,0	50,8	50,6	53,3	60	0	1	0	14:34	3	0	0	0	0	0	1	791	86	1503208	1,00	
19.5.2011 14:32:08	64,0	50,8	50,6	53,3	60	0	1	0	14:35	3	0	0	0	0	0	1	791	86	1503253	1,00	
19.5.2011 14:33:09	64,1	50,9	50,7	53,3	60	0	1	0	14:36	3	0	0	0	0	0	1	791	86	1503287	1,00	
19.5.2011 14:34:10	64,1	50,9	50,7	53,3	60	0	1	0	14:37	3	0	0	0	0	0	1	791	86	1503333	1,00	
19.5.2011 14:35:12	64,2	51,0	50,8	53,3	60	0	1	0	14:38	3	0	0	0	0	0	1	791	86	1503367	1,00	
19.5.2011 14:36:12	64,2	51,0	50,8	53,3	60	0	1	0	14:39	3	0	0	0	0	0	1	791	86	1503413	1,00	
19.5.2011 14:37:14	64,2	51,1	50,8	53,3	60	0	1	0	14:40	3	0	0	0	0	0	1	791	86	1503447	1,00	
19.5.2011 14:38:15	64,2	51,1	50,9	53,3	60	0	1	0	14:41	3	0	0	0	0	0	1	791	86	1503493	1,00	
19.5.2011 14:39:16	64,2	51,2	51,0	53,4	60	0	1	0	14:42	3	0	0	0	0	0	1	791	86	1503539	1,00	
19.5.2011 14:40:17	64,1	51,2	51,0	53,6	50	0	1	0	14:43	3	0	0	0	0	0	1	792	86	1503572	1,00	
19.5.2011 14:41:19	64,1	51,2	51,0	53,3	50	0	1	0	14:44	3	0	0	0	0	0	1	792	86	1503606	1,00	
19.5.2011 14:42:20	64,7	51,2	51,1	53,2	50	0	1	0	14:45	3	0	0	0	0	0	1	792	86	1503641	1,00	
19.5.2011 14:43:21	65,0	51,2	51,1	53,0	50	0	1	0	14:46	3	0	0	0	0	0	1	792	86	1503679	1,00	
19.5.2011 14:45:24	65,0	51,3	51,2	53,3	50	0	1	0	14:48	3	0	0	0	0	0	1	792	86	1503754	1,00	
19.5.2011 14:46:25	65,0	51,4	51,2	53,4	50	0	1	0	14:49	3	0	0	0	0	0	1	792	86	1503791	1,00	
19.5.2011 14:47:25	65,1	51,5	51,2	53,4	50	0	1	0	14:50	3	0	0	0	0	0	1	792	86	1503828	1,00	
19.5.2011 14:48:27	65,1	51,5	51,3	53,6	50	0	1	0	14:51	3	0	0	0	0	0	1	792	86	1503865	1,00	
19.5.2011 14:49:28	65,2	51,5	51,3	53,6	50	0	1	0	14:52	3	0	0	0	0	0	1	792	86	1503902	1,00	
19.5.2011 14:50:29	65,2	51,5	51,3	53,6	50	0	1	0	14:53	3	0	0	0	0	0	1	792	86	1503939	1,00	
19.5.2011 14:51:31	65,3	51,6	51,4	53,6	50	0	1	0	14:54	3	0	0	0	0	0	1	792	86	1503976	1,00	
19.5.2011 14:52:32	65,3	51,6	51,4	53,6	50	0	1	0	14:55	3	0	0	0	0	0	1	792	86	1504013	1,00	
19.5.2011 14:53:33	65,4	51,7	51,4	53,7	50	0	1	0	14:56	3	0	0	0	0	0	1	792	86	1504050	1,00	
