	VBus #0: DeltaSol BS Plus (0x4221)																				
20.5.2022 6:40:00	27,3	50,1	58,6	23,4	0	0	0	0	06:46	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:41:00	27,5	50,1	58,6	23,3	0	0	0	0	06:47	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:42:00	27,6	50,1	58,6	23,4	0	0	0	0	06:48	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:43:00	27,7	50,1	58,6	23,4	0	0	0	0	06:49	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:44:00	27,8	50,1	58,6	23,4	0	0	0	0	06:50	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:45:00	28,0	50,1	58,6	23,3	0	0	0	0	06:51	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:46:00	28,1	50,1	58,5	23,4	0	0	0	0	06:52	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:47:00	28,2	50,1	58,6	23,4	0	0	0	0	06:53	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:48:00	28,3	50,0	58,5	23,4	0	0	0	0	06:54	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:49:00	28,5	50,1	58,6	23,4	0	0	0	0	06:55	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:50:00	28,6	50,1	58,5	23,4	0	0	0	0	06:56	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:51:00	28,7	50,1	58,5	23,3	0	0	0	0	06:57	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:52:00	28,8	50,0	58,5	23,4	0	0	0	0	06:58	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:53:00	29,0	50,1	58,5	23,4	0	0	0	0	06:59	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:54:00	29,1	50,1	58,5	23,3	0	0	0	0	07:00	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:55:00	29,2	50,0	58,5	23,3	0	0	0	0	07:01	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:56:00	29,4	50,0	58,5	23,4	0	0	0	0	07:02	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:57:00	29,5	50,0	58,5	23,4	0	0	0	0	07:03	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:58:00	29,5	50,0	58,5	23,4	0	0	0	0	07:04	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:59:00	29,7	50,0	58,5	23,4	0	0	0	0	07:05	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:00:00	29,8	50,0	58,5	23,4	0	0	0	0	07:06	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:01:00	29,9	50,0	58,5	23,4	0	0	0	0	07:07	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:02:00	30,1	50,0	58,5	23,3	0	0	0	0	07:08	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:03:00	30,1	50,0	58,5	23,4	0	0	0	0	07:09	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:04:00	30,2	50,0	58,5	23,4	0	0	0	0	07:10	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:05:00	30,4	50,0	58,5	23,4	0	0	0	0	07:11	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:06:00	30,5	50,0	58,5	23,4	0	0	0	0	07:12	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:07:00	30,6	50,0	58,5	23,3	0	0	0	0	07:13	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:08:00	30,6	50,0	58,5	23,4	0	0	0	0	07:14	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:09:00	30,8	50,0	58,5	23,4	0	0	0	0	07:15	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:10:00	30,9	49,9	58,5	23,4	0	0	0	0	07:16	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:11:00	31,1	50,0	58,5	23,4	0	0	0	0	07:17	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:12:00	31,2	50,0	58,5	23,4	0	0	0	0	07:18	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:13:00	31,3	50,0	58,5	23,4	0	0	0	0	07:19	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:14:00	31,4	49,9	58,5	23,4	0	0	0	0	07:20	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:15:00	31,6	49,9	58,4	23,4	0	0	0	0	07:21	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:16:00	31,6	50,0	58,4	23,4	0	0	0	0	07:22	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:17:00	31,8	50,0	58,4	23,3	0	0	0	0	07:23	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:18:00	32,0	49,9	58,4	23,4	0	0	0	0	07:24	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:19:00	32,0	49,9	58,4	23,4	0	0	0	0	07:25	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:20:00	32,2	49,9	58,4	23,3	0	0	0	0	07:26	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:21:00	32,3	50,0	58,5	23,4	0	0	0	0	07:27	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:22:00	32,5	49,9	58,4	23,4	0	0	0	0	07:28	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:23:00	32,6	49,9	58,4	23,4	0	0	0	0	07:29	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:24:00	32,8	49,9	58,4	23,4	0	0	0	0	07:30	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:25:00	33,0	49,9	58,4	23,4	0	0	0	0	07:31	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:26:00	33,2	49,9	58,3	23,4	0	0	0	0	07:32	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:27:00	33,3	49,9	58,4	23,4	0	0	0	0	07:33	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:28:00	33,5	49,9	58,4	23,4	0	0	0	0	07:34	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:29:00	33,7	49,9	58,4	23,4	0	0	0	0	07:35	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:30:00	34,0	49,9	58,3	23,4	0	0	0	0	07:36	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:31:00	34,3	49,9	58,3	23,4	0	0	0	0	07:37	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:32:00	34,7	49,9	58,4	23,3	0	0	0	0	07:38	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:33:00	35,1	49,9	58,4	23,4	0	0	0	0	07:39	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:34:00	35,5	49,9	58,3	23,4	0	0	0	0	07:40	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:35:00	36,1	49,9	58,4	23,4	0	0	0	0	07:41	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:36:00	36,7	49,9	58,3	23,4	0	0	0	0	07:42	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:37:00	37,4	49,8	58,3	23,4	0	0	0	0	07:43	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:38:00	38,1	49,8	58,3	23,5	0	0	0	0	07:44	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:39:00	38,8	49,8	58,3	23,4	0	0	0	0	07:45	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:40:00	39,6	49,8	58,3	23,4	0	0	0	0	07:46	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:41:00	40,4	49,8	58,3	23,4	0	0	0	0	07:47	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:42:00	41,1	49,8	58,3	23,4	0	0	0	0	07:48	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:43:00	41,8	49,8	58,3	23,4	0	0	0	0	07:49	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:44:00	42,5	49,7	58,3	23,4	0	0	0	0	07:50	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:45:00	43,1	49,8	58,3	23,4	0	0	0	0	07:51	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:46:00	43,7	49,8	58,3	23,4	0	0	0	0	07:52	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:47:00	44,3	49,8	58,3	23,4	0	0	0	0	07:53	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 7:48:00	44,8	49,8	58,3	23,4	0	0	0	0	07:54	8	0	0	0	0	0	0	5329	925	5251824	1,00	
