	VBus #0: DeltaSol BS Plus (0x4221)																				
Date	Temperatur Sensor 1 [ °C]	Temperatur Sensor 2 [ °C]	Temperatur Sensor 3 [ °C]	Temperatur Sensor 4 [ °C]	Drehzahl Pumpe 1 [ %]	Drehzahl Pumpe 2 [ %]	Relaismaske	Fehlermaske	Systemzeit	Schema	Option Kollektor Max.	Option Kollektor Min.	Option Kollektor Frost	Option Röhrenkollektor	Option Rückkühlung	Option WMZ	Betriebsstunden Relais 1	Betriebsstunden Relais 2	Wärmemenge [ Wh]	Version	
19.5.2022 13:22:00	71,7	55,5	55,9	22,8	70	0	1	0	13:28	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:23:00	71,7	55,5	55,9	22,8	70	0	1	0	13:29	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:24:00	71,7	55,5	55,9	22,8	70	0	1	0	13:30	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:25:00	71,8	55,6	56,0	22,8	70	0	1	0	13:31	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:26:00	71,7	55,6	56,1	22,9	70	0	1	0	13:32	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:27:00	71,8	55,6	56,1	22,9	70	0	1	0	13:33	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:28:00	71,7	55,6	56,2	22,9	70	0	1	0	13:34	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:29:00	71,8	55,6	56,2	22,9	70	0	1	0	13:35	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:30:00	71,8	55,7	56,2	22,9	70	0	1	0	13:36	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:31:00	71,7	55,7	56,2	22,8	70	0	1	0	13:37	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:32:00	71,7	55,8	56,3	22,9	70	0	1	0	13:38	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:33:00	71,8	55,8	56,3	22,9	70	0	1	0	13:39	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:34:00	71,8	55,8	56,3	22,9	70	0	1	0	13:40	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:35:00	71,8	55,8	56,3	22,9	70	0	1	0	13:41	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:36:00	71,8	55,8	56,3	22,8	70	0	1	0	13:42	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:37:00	71,9	55,9	56,3	22,9	70	0	1	0	13:43	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:38:00	72,0	55,9	56,5	22,9	70	0	1	0	13:44	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:39:00	72,1	56,0	56,5	22,9	70	0	1	0	13:45	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:40:00	72,2	56,0	56,6	22,9	70	0	1	0	13:46	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:41:00	72,2	56,1	56,6	22,9	70	0	1	0	13:47	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:42:00	72,3	56,1	56,7	22,9	70	0	1	0	13:48	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:43:00	72,4	56,2	56,7	22,9	70	0	1	0	13:49	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:44:00	72,5	56,2	56,7	22,9	70	0	1	0	13:50	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:45:00	72,6	56,3	56,7	22,9	70	0	1	0	13:51	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:46:00	72,7	56,3	56,8	22,9	70	0	1	0	13:52	8	0	0	0	0	0	0	5324	925	5251824	1,00	
19.5.2022 13:47:00	72,8	56,4	56,8	22,9	70	0	1	0	13:53	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 13:48:00	72,8	56,4	56,9	22,9	70	0	1	0	13:54	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 13:49:00	72,8	56,5	57,0	22,9	70	0	1	0	13:55	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 13:50:00	72,7	56,6	57,0	22,9	70	0	1	0	13:56	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 13:51:00	72,6	56,6	57,0	22,9	70	0	1	0	13:57	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 13:52:00	72,8	56,6	57,0	22,9	70	0	1	0	13:58	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 13:53:00	72,7	56,6	57,0	23,0	70	0	1	0	13:59	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 13:54:00	72,7	56,7	57,0	22,9	70	0	1	0	14:00	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 13:55:00	72,8	56,7	57,1	22,9	70	0	1	0	14:01	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 13:56:00	72,8	56,7	57,2	22,9	70	0	1	0	14:02	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 13:57:00	72,8	56,8	57,2	22,9	70	0	1	0	14:03	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 13:58:00	72,9	56,8	57,2	22,9	70	0	1	0	14:04	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 13:59:00	72,9	56,9	57,2	22,9	70	0	1	0	14:05	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:00:00	73,0	56,9	57,3	22,9	70	0	1	0	14:06	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:01:00	73,0	56,9	57,3	23,0	70	0	1	0	14:07	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:02:00	73,1	57,0	57,4	22,9	70	0	1	0	14:08	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:03:00	73,2	57,0	57,4	22,9	70	0	1	0	14:09	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:04:00	73,2	57,0	57,5	22,9	70	0	1	0	14:10	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:05:00	73,3	57,0	57,5	23,0	70	0	1	0	14:11	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:06:00	73,4	57,0	57,5	23,0	70	0	1	0	14:12	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:07:00	73,4	57,0	57,6	22,9	70	0	1	0	14:13	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:08:00	73,6	57,2	57,6	22,9	70	0	1	0	14:14	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:09:00	73,6	57,2	57,7	23,0	70	0	1	0	14:15	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:10:00	73,6	57,2	57,7	23,0	70	0	1	0	14:16	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:11:00	73,6	57,3	57,7	23,1	70	0	1	0	14:17	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:12:00	73,7	57,3	57,7	23,0	70	0	1	0	14:18	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:13:00	73,6	57,4	57,8	23,0	70	0	1	0	14:19	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:14:00	73,6	57,4	57,9	23,0	70	0	1	0	14:20	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:15:00	73,6	57,4	57,9	23,0	70	0	1	0	14:21	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:16:00	73,7	57,5	58,0	23,0	70	0	1	0	14:22	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:17:00	73,7	57,5	58,0	23,0	70	0	1	0	14:23	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:18:00	73,6	57,5	58,1	23,0	70	0	1	0	14:24	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:19:00	73,7	57,6	58,1	23,0	70	0	1	0	14:25	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:20:00	73,7	57,6	58,1	23,0	70	0	1	0	14:26	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:21:00	73,7	57,6	58,2	23,0	70	0	1	0	14:27	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:22:00	73,7	57,7	58,2	23,0	70	0	1	0	14:28	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:23:00	73,7	57,8	58,2	23,0	70	0	1	0	14:29	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:24:00	73,7	57,8	58,2	23,0	70	0	1	0	14:30	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:25:00	73,7	57,8	58,2	23,0	70	0	1	0	14:31	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:26:00	73,7	57,8	58,2	23,0	70	0	1	0	14:32	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:27:00	73,7	57,8	58,3	23,0	70	0	1	0	14:33	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:28:00	73,7	57,9	58,3	23,0	70	0	1	0	14:34	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:29:00	73,8	58,0	58,3	23,0	70	0	1	0	14:35	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:30:00	73,8	58,0	58,4	23,0	70	0	1	0	14:36	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:31:00	73,9	58,0	58,4	23,0	70	0	1	0	14:37	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:32:00	73,9	58,1	58,4	23,0	70	0	1	0	14:38	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:33:00	74,0	58,1	58,5	23,0	70	0	1	0	14:39	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:34:00	74,0	58,2	58,5	23,0	70	0	1	0	14:40	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:35:00	74,0	58,2	58,5	23,0	70	0	1	0	14:41	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:36:00	74,0	58,2	58,6	23,0	70	0	1	0	14:42	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:37:00	74,1	58,2	58,6	23,1	70	0	1	0	14:43	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:38:00	74,1	58,2	58,7	23,1	70	0	1	0	14:44	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:39:00	74,1	58,3	58,7	23,1	70	0	1	0	14:45	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:40:00	74,1	58,3	58,7	23,1	70	0	1	0	14:46	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:41:00	74,2	58,4	58,8	23,1	70	0	1	0	14:47	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:42:00	74,2	58,4	58,8	23,1	70	0	1	0	14:48	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:43:00	74,3	58,4	58,8	23,0	70	0	1	0	14:49	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:44:00	74,3	58,5	58,9	23,1	70	0	1	0	14:50	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:45:00	74,3	58,5	58,9	23,1	70	0	1	0	14:51	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:46:00	74,5	58,6	59,0	23,1	70	0	1	0	14:52	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:47:00	74,5	58,6	59,1	23,1	70	0	1	0	14:53	8	0	0	0	0	0	0	5325	925	5251824	1,00	
19.5.2022 14:48:00	74,5	58,6	59,0	23,1	70	0	1	0	14:54	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 14:49:00	74,5	58,7	59,1	23,1	70	0	1	0	14:55	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 14:50:00	74,7	58,7	59,2	23,1	70	0	1	0	14:56	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 14:51:00	74,6	58,8	59,1	23,1	70	0	1	0	14:57	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 14:52:00	74,7	58,8	59,3	23,1	70	0	1	0	14:58	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 14:53:00	74,7	58,9	59,2	23,1	70	0	1	0	14:59	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 14:54:00	74,7	58,9	59,3	23,1	70	0	1	0	15:00	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 14:55:00	74,8	58,9	59,3	23,1	70	0	1	0	15:01	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 14:56:00	74,8	58,9	59,4	23,1	70	0	1	0	15:02	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 14:57:00	74,9	59,0	59,4	23,1	70	0	1	0	15:03	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 14:58:00	74,9	59,0	59,5	23,1	70	0	1	0	15:04	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 14:59:00	74,9	59,1	59,5	23,1	70	0	1	0	15:05	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:00:00	74,9	59,1	59,6	23,1	70	0	1	0	15:06	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:01:00	74,9	59,1	59,6	23,1	70	0	1	0	15:07	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:02:00	74,8	59,2	59,6	23,1	70	0	1	0	15:08	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:03:00	74,9	59,2	59,6	23,1	70	0	1	0	15:09	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:04:00	74,9	59,2	59,6	23,1	70	0	1	0	15:10	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:05:00	74,9	59,4	59,6	23,1	70	0	1	0	15:11	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:06:00	74,8	59,3	59,6	23,1	70	0	1	0	15:12	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:07:00	74,8	59,4	59,7	23,1	70	0	1	0	15:13	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:08:00	74,9	59,4	59,9	23,1	70	0	1	0	15:14	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:09:00	74,9	59,5	59,9	23,1	70	0	1	0	15:15	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:10:00	74,8	59,5	59,9	23,1	70	0	1	0	15:16	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:11:00	74,8	59,5	59,9	23,1	70	0	1	0	15:17	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:12:00	74,9	59,6	59,9	23,1	70	0	1	0	15:18	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:13:00	74,9	59,6	60,0	23,1	70	0	1	0	15:19	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:14:00	75,0	59,6	60,0	23,1	70	0	1	0	15:20	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:15:00	74,9	59,6	60,0	23,1	70	0	1	0	15:21	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:16:00	74,9	59,6	60,0	23,1	70	0	1	0	15:22	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:17:00	75,0	59,6	60,0	23,1	70	0	1	0	15:23	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:18:00	75,1	59,6	60,1	23,1	70	0	1	0	15:24	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:19:00	75,1	59,7	60,1	23,1	70	0	1	0	15:25	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:20:00	75,1	59,7	60,1	23,1	70	0	1	0	15:26	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:21:00	75,1	59,9	60,2	23,1	70	0	1	0	15:27	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:22:00	75,1	59,9	60,3	23,2	70	0	1	0	15:28	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:23:00	75,2	59,9	60,3	23,1	70	0	1	0	15:29	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:24:00	75,1	59,9	60,3	23,1	70	0	1	0	15:30	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:25:00	75,2	60,0	60,4	23,1	70	0	1	0	15:31	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:26:00	75,3	60,0	60,4	23,2	70	0	1	0	15:32	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:27:00	75,2	60,0	60,5	23,2	70	0	1	0	15:33	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:28:00	75,2	60,0	60,4	23,1	70	0	1	0	15:34	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:29:00	75,2	60,1	60,5	23,1	70	0	1	0	15:35	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:30:00	75,3	60,1	60,5	23,1	70	0	1	0	15:36	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:31:00	75,2	60,1	60,6	23,2	70	0	1	0	15:37	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:32:00	75,3	60,2	60,6	23,2	70	0	1	0	15:38	8	0	0	0	0	0	0	5326	925	5251824	1,00	
	VBus #0: DeltaSol BS Plus (0x4221)																				
Date	Temperatur Sensor 1 [ °C]	Temperatur Sensor 2 [ °C]	Temperatur Sensor 3 [ °C]	Temperatur Sensor 4 [ °C]	Drehzahl Pumpe 1 [ %]	Drehzahl Pumpe 2 [ %]	Relaismaske	Fehlermaske	Systemzeit	Schema	Option Kollektor Max.	Option Kollektor Min.	Option Kollektor Frost	Option Röhrenkollektor	Option Rückkühlung	Option WMZ	Betriebsstunden Relais 1	Betriebsstunden Relais 2	Wärmemenge [ Wh]	Version	
19.5.2022 15:39:00	75,1	60,4	60,9	23,2	60	0	1	0	15:45	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:40:00	75,1	60,3	60,9	23,2	60	0	1	0	15:46	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:41:00	75,0	60,4	60,9	23,2	60	0	1	0	15:47	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:42:00	75,1	60,3	60,9	23,2	60	0	1	0	15:48	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:43:00	75,1	60,3	60,9	23,3	60	0	1	0	15:49	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:44:00	75,0	60,4	61,0	23,2	60	0	1	0	15:50	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:45:00	75,0	60,4	61,0	23,2	60	0	1	0	15:51	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:46:00	75,0	60,4	61,0	23,2	60	0	1	0	15:52	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:47:00	75,0	60,4	61,0	23,3	60	0	1	0	15:53	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:48:00	75,0	60,4	61,0	23,2	60	0	1	0	15:54	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:49:00	75,1	60,4	61,0	23,2	60	0	1	0	15:55	8	0	0	0	0	0	0	5326	925	5251824	1,00	
19.5.2022 15:50:00	75,0	60,5	61,0	23,2	60	0	1	0	15:56	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 15:51:00	74,9	60,5	61,0	23,3	60	0	1	0	15:57	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 15:52:00	74,9	60,6	61,0	23,2	60	0	1	0	15:58	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 15:53:00	74,9	60,6	61,0	23,2	60	0	1	0	15:59	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 15:54:00	74,9	60,6	61,2	23,2	60	0	1	0	16:00	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 15:55:00	75,1	60,7	61,2	23,3	60	0	1	0	16:01	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 15:56:00	75,1	60,7	61,2	23,2	60	0	1	0	16:02	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 15:57:00	75,1	60,7	61,2	23,3	60	0	1	0	16:03	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 15:58:00	75,1	60,7	61,2	23,3	60	0	1	0	16:04	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 15:59:00	75,0	60,8	61,2	23,3	60	0	1	0	16:05	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:00:00	75,0	60,8	61,3	23,3	60	0	1	0	16:06	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:01:00	74,9	60,8	61,3	23,3	60	0	1	0	16:07	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:02:00	74,9	60,8	61,3	23,3	60	0	1	0	16:08	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:03:00	74,9	60,9	61,3	23,3	60	0	1	0	16:09	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:04:00	74,9	60,9	61,3	23,3	60	0	1	0	16:10	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:05:00	74,9	60,9	61,4	23,3	60	0	1	0	16:11	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:06:00	74,8	61,0	61,4	23,2	60	0	1	0	16:12	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:07:00	74,8	61,0	61,4	23,3	60	0	1	0	16:13	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:08:00	74,8	61,0	61,5	23,3	60	0	1	0	16:14	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:09:00	74,8	61,0	61,5	23,3	60	0	1	0	16:15	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:10:00	74,9	61,0	61,5	23,3	60	0	1	0	16:16	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:11:00	74,8	61,2	61,5	23,3	60	0	1	0	16:17	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:12:00	74,9	61,2	61,5	23,4	60	0	1	0	16:18	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:13:00	74,9	61,2	61,6	23,3	60	0	1	0	16:19	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:14:00	74,9	61,2	61,6	23,3	60	0	1	0	16:20	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:15:00	74,9	61,3	61,6	23,3	60	0	1	0	16:21	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:16:00	74,9	61,3	61,6	23,3	60	0	1	0	16:22	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:17:00	74,9	61,3	61,6	23,4	60	0	1	0	16:23	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:18:00	74,9	61,3	61,7	23,4	60	0	1	0	16:24	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:19:00	74,9	61,3	61,7	23,4	60	0	1	0	16:25	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:20:00	74,8	61,3	61,7	23,4	60	0	1	0	16:26	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:21:00	74,8	61,3	61,7	23,4	60	0	1	0	16:27	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:22:00	74,7	61,3	61,8	23,4	60	0	1	0	16:28	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:23:00	74,6	61,4	61,8	23,4	60	0	1	0	16:29	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:24:00	74,5	61,4	61,8	23,4	60	0	1	0	16:30	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:25:00	74,5	61,5	61,8	23,3	60	0	1	0	16:31	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:26:00	74,5	61,4	61,8	23,3	50	0	1	0	16:32	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:27:00	74,7	61,5	61,8	23,4	50	0	1	0	16:33	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:28:00	74,9	61,5	61,9	23,3	50	0	1	0	16:34	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:29:00	74,8	61,5	61,9	23,4	50	0	1	0	16:35	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:30:00	74,8	61,5	61,9	23,4	50	0	1	0	16:36	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:31:00	74,7	61,5	61,9	23,4	50	0	1	0	16:37	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:32:00	74,7	61,6	61,9	23,4	50	0	1	0	16:38	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:33:00	74,7	61,6	61,9	23,4	50	0	1	0	16:39	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:34:00	74,8	61,7	61,9	23,4	50	0	1	0	16:40	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:35:00	74,8	61,7	62,0	23,4	50	0	1	0	16:41	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:36:00	74,8	61,7	62,1	23,4	50	0	1	0	16:42	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:37:00	74,6	61,7	62,1	23,4	50	0	1	0	16:43	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:38:00	74,6	61,7	62,1	23,4	50	0	1	0	16:44	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:39:00	74,5	61,7	62,1	23,4	50	0	1	0	16:45	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:40:00	74,5	61,7	62,1	23,4	50	0	1	0	16:46	8	0	0	0	0	0	0	5327	925	5251824	1,00	
19.5.2022 16:41:00	74,4	61,8	62,1	23,4	50	0	1	0	16:47	8	0	0	0	0	0	0	5327	925	5251824	1,00	
